id,image_path,cluster
15202,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/15202.jpg,2
40000,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/40000.jpg,3
24545,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/24545.jpg,10
10770,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/10770.jpg,14
56165,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56165.jpg,5
25497,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/25497.jpg,14
59911,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/59911.jpg,10
32420,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32420.jpg,0
18179,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18179.jpg,18
30713,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/30713.jpg,19
48609,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48609.jpg,11
3014,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3014.jpg,2
26676,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26676.jpg,14
55384,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55384.jpg,5
12443,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12443.jpg,19
18945,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18945.jpg,18
6566,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6566.jpg,0
47641,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/47641.jpg,13
17131,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17131.jpg,4
23304,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23304.jpg,10
3828,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3828.jpg,14
51724,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/51724.jpg,3
46793,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/46793.jpg,5
35261,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/35261.jpg,15
19897,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19897.jpg,19
4231,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4231.jpg,2
45116,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45116.jpg,8
15666,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/15666.jpg,18
32878,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32878.jpg,15
21453,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21453.jpg,15
20581,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/20581.jpg,19
53073,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53073.jpg,19
56501,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56501.jpg,5
32044,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32044.jpg,18
40464,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/40464.jpg,6
33196,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33196.jpg,10
24121,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/24121.jpg,6
10314,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/10314.jpg,8
52393,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52393.jpg,15
21661,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21661.jpg,17
4003,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4003.jpg,14
45324,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45324.jpg,14
37704,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/37704.jpg,11
32276,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32276.jpg,10
41784,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/41784.jpg,15
56733,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56733.jpg,2
10126,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/10126.jpg,6
40656,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/40656.jpg,15
1571,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/1571.jpg,6
54064,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/54064.jpg,5
27596,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27596.jpg,2
26444,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26444.jpg,18
12671,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12671.jpg,0
19299,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19299.jpg,11
3226,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3226.jpg,6
17303,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17303.jpg,18
23136,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23136.jpg,7
54858,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/54858.jpg,11
34181,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34181.jpg,12
6754,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6754.jpg,6
35053,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/35053.jpg,13
7686,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7686.jpg,7
51516,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/51516.jpg,8
13565,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13565.jpg,15
27750,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27750.jpg,19
2132,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/2132.jpg,7
43215,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/43215.jpg,8
31635,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31635.jpg,7
8408,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/8408.jpg,7
26682,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26682.jpg,13
55370,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55370.jpg,5
6592,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6592.jpg,15
34347,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34347.jpg,2
50602,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/50602.jpg,17
28718,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28718.jpg,10
22222,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/22222.jpg,15
16017,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/16017.jpg,18
46767,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/46767.jpg,19
7440,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7440.jpg,2
19863,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19863.jpg,6
36410,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/36410.jpg,18
52155,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52155.jpg,15
15692,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/15692.jpg,7
14740,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14740.jpg,18
53087,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53087.jpg,11
44030,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44030.jpg,11
5317,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5317.jpg,13
25007,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/25007.jpg,7
52969,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52969.jpg,10
39458,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39458.jpg,10
33162,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33162.jpg,10
57427,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/57427.jpg,2
52367,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52367.jpg,15
21695,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21695.jpg,8
36622,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/36622.jpg,1
44202,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44202.jpg,14
5125,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5125.jpg,15
14572,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14572.jpg,6
32282,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32282.jpg,8
41770,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/41770.jpg,10
11000,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/11000.jpg,8
25235,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/25235.jpg,16
5919,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5919.jpg,6
57615,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/57615.jpg,5
33350,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33350.jpg,13
2300,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/2300.jpg,12
54090,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/54090.jpg,7
13757,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13757.jpg,7
34949,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34949.jpg,10
27562,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27562.jpg,7
12685,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12685.jpg,6
55142,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55142.jpg,5
31407,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31407.jpg,9
50430,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/50430.jpg,4
34175,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34175.jpg,12
7672,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7672.jpg,2
22010,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/22010.jpg,4
16225,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/16225.jpg,0
44666,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44666.jpg,0
5541,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5541.jpg,6
20323,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/20323.jpg,10
58239,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58239.jpg,19
14116,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14116.jpg,0
4493,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4493.jpg,6
33734,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33734.jpg,4
41314,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/41314.jpg,0
11464,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/11464.jpg,2
25651,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/25651.jpg,8
19609,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19609.jpg,15
55526,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55526.jpg,1
42591,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/42591.jpg,15
31063,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31063.jpg,10
50868,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/50868.jpg,10
2764,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/2764.jpg,2
28972,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28972.jpg,10
13333,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13333.jpg,18
27106,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27106.jpg,10
7216,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7216.jpg,13
49945,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/49945.jpg,0
16641,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/16641.jpg,2
17793,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17793.jpg,18
48897,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48897.jpg,11
34511,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34511.jpg,14
31251,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31251.jpg,2
3484,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3484.jpg,0
7818,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7818.jpg,2
13101,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13101.jpg,2
2556,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/2556.jpg,2
43671,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/43671.jpg,7
22646,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/22646.jpg,14
46303,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/46303.jpg,5
9982,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9982.jpg,12
23794,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23794.jpg,6
20111,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/20111.jpg,10
14324,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14324.jpg,7
44454,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44454.jpg,13
5773,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5773.jpg,15
36074,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/36074.jpg,4
45586,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45586.jpg,13
39800,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39800.jpg,7
58837,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58837.jpg,11
33506,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33506.jpg,18
57043,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/57043.jpg,15
10784,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/10784.jpg,18
11656,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/11656.jpg,15
56191,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56191.jpg,1
23935,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23935.jpg,13
48404,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48404.jpg,2
18374,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18374.jpg,5
34982,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34982.jpg,10
3219,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3219.jpg,13
54867,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/54867.jpg,11
51529,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/51529.jpg,8
42902,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/42902.jpg,11
29433,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/29433.jpg,8
59744,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/59744.jpg,15
58696,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58696.jpg,10
32249,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32249.jpg,0
4800,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4800.jpg,7
40669,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/40669.jpg,15
45129,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45129.jpg,8
32847,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32847.jpg,11
59576,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/59576.jpg,11
33995,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33995.jpg,2
37509,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/37509.jpg,8
24922,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/24922.jpg,15
45915,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45915.jpg,8
41589,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/41589.jpg,2
39493,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39493.jpg,11
53870,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53870.jpg,14
38541,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/38541.jpg,6
48636,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48636.jpg,11
9511,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9511.jpg,2
17932,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17932.jpg,2
19094,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19094.jpg,10
26649,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26649.jpg,6
6559,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6559.jpg,16
3817,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3817.jpg,12
53428,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53428.jpg,10
56966,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56966.jpg,14
21008,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21008.jpg,11
59112,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/59112.jpg,7
38125,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/38125.jpg,18
57088,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/57088.jpg,15
37951,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/37951.jpg,19
36883,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/36883.jpg,1
12018,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12018.jpg,7
18522,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18522.jpg,7
6901,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6901.jpg,2
48252,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48252.jpg,11
9175,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9175.jpg,0
30348,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/30348.jpg,2
29265,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/29265.jpg,6
12824,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12824.jpg,13
9949,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9949.jpg,2
8295,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/8295.jpg,2
43488,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/43488.jpg,7
9347,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9347.jpg,7
47814,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/47814.jpg,4
18710,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18710.jpg,0
26823,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26823.jpg,0
31894,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31894.jpg,10
29057,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/29057.jpg,0
28185,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28185.jpg,11
17758,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17758.jpg,13
30946,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/30946.jpg,10
47028,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/47028.jpg,10
1916,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/1916.jpg,13
4458,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4458.jpg,12
38317,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/38317.jpg,19
15833,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/15833.jpg,10
56368,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56368.jpg,5
37199,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/37199.jpg,18
56992,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56992.jpg,13
58808,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58808.jpg,7
33539,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33539.jpg,15
39003,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39003.jpg,11
7827,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7827.jpg,2
19404,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19404.jpg,2
9181,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/9181.jpg,2
22679,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/22679.jpg,16
29291,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/29291.jpg,2
13902,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13902.jpg,13
28343,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28343.jpg,3
19636,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19636.jpg,10
55519,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55519.jpg,5
46932,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/46932.jpg,5
3689,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/3689.jpg,18
49146,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/49146.jpg,5
48094,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/48094.jpg,7
27139,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27139.jpg,9
31860,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/31860.jpg,8
23599,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23599.jpg,5
28171,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28171.jpg,3
27905,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27905.jpg,0
44659,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44659.jpg,6
58206,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58206.jpg,1
14129,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14129.jpg,0
36279,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/36279.jpg,0
14915,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14915.jpg,2
39231,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39231.jpg,7
13768,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/13768.jpg,2
34976,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34976.jpg,15
19252,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19252.jpg,8
8605,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/8605.jpg,2
22813,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/22813.jpg,2
28515,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28515.jpg,18
35098,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/35098.jpg,10
55941,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55941.jpg,5
52358,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52358.jpg,15
11803,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/11803.jpg,10
58662,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58662.jpg,10
20778,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/20778.jpg,14
39655,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39655.jpg,6
5926,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/5926.jpg,6
38787,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/38787.jpg,13
21498,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21498.jpg,4
59582,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/59582.jpg,11
33961,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/33961.jpg,0
58450,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/58450.jpg,8
25038,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/25038.jpg,12
52956,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/52956.jpg,10
39467,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/39467.jpg,7
53884,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53884.jpg,4
1788,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/1788.jpg,6
57418,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/57418.jpg,15
44833,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/44833.jpg,2
16814,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/16814.jpg,7
8437,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/8437.jpg,15
49710,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/49710.jpg,9
12488,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12488.jpg,14
19060,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/19060.jpg,10
34378,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34378.jpg,2
28727,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/28727.jpg,10
2931,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/2931.jpg,2
16028,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/16028.jpg,7
46758,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/46758.jpg,11
14782,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/14782.jpg,18
53045,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53045.jpg,10
4207,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/4207.jpg,12
45120,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/45120.jpg,8
15650,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/15650.jpg,12
21465,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/21465.jpg,15
40452,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/40452.jpg,13
38548,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/38548.jpg,6
53879,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/53879.jpg,14
24117,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/24117.jpg,14
10322,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/10322.jpg,4
56537,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/56537.jpg,5
32072,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/32072.jpg,0
26640,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26640.jpg,6
12475,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/12475.jpg,13
27792,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/27792.jpg,19
30725,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/30725.jpg,12
29608,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/29608.jpg,7
51712,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/51712.jpg,3
7482,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/7482.jpg,12
34385,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/34385.jpg,2
18973,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/18973.jpg,7
6550,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/6550.jpg,16
47677,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/47677.jpg,0
17107,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/17107.jpg,19
23332,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/23332.jpg,10
26472,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/26472.jpg,2
55180,/Users/huzaifashaikh/fashion-recommendation-app/data/processed/images/55180.jpg,5
